Year,Sex,Age,Offence,Value
2012,Male,,Burglary,1.547757095
2012,Male,,Theft and handling,1.052181874
2012,Male,,Fraud and forgery,0.214830638
2012,Male,,Motoring offences,0.057369545
2012,Male,,Other offences,1.896856881
2012,Male,Adult,,12.20225544
2012,Male,Adult,Violence against the person,3.09069391
2012,Male,Adult,Sexual offences,1.227027248
2012,Male,Adult,Robbery,1.186217029
2012,Male,Adult,Drug offences,1.899035518
2012,Male,Adult,Offence not recorded,0.30335596
2012,Male,Adult,Burglary,1.380745739
2012,Male,Adult,Theft and handling,1.022976153
2012,Male,Adult,Fraud and forgery,0.231257907
2012,Male,Adult,Motoring offences,0.057134306
2012,Male,Adult,Other offences,1.803811674
2012,Male,18 to 20,,20.17887088
2012,Male,18 to 20,Violence against the person,4.653437675
2012,Male,18 to 20,Sexual offences,1.523197317
2012,Male,18 to 20,Robbery,4.47177194
2012,Male,18 to 20,Drug offences,1.858580212
2012,Male,18 to 20,Offence not recorded,0.419228619
2012,Male,18 to 20,Burglary,2.976523197
2012,Male,18 to 20,Theft and handling,1.397428731
2012,Male,18 to 20,Fraud and forgery,0.083845724
2012,Male,18 to 20,Motoring offences,0.041922862
2012,Male,18 to 20,Other offences,2.7529346
2012,Male,15 to 17,,22.0190779
2012,Male,15 to 17,Violence against the person,4.13354531
2012,Male,15 to 17,Sexual offences,0.476947536
2012,Male,15 to 17,Robbery,8.028616852
2012,Male,15 to 17,Drug offences,2.066772655
2012,Male,15 to 17,Offence not recorded,0.715421304
2012,Male,15 to 17,Burglary,3.179650238
2012,Male,15 to 17,Theft and handling,0.79491256
2012,Male,15 to 17,Motoring offences,0.158982512
2012,Male,15 to 17,Other offences,2.464228935
2012,Female,,,15.35289837
2012,Female,,Violence against the person,3.613873393
2012,Female,,Sexual offences,0.363812758
2012,Female,,Robbery,1.673538685
2012,Female,,Drug offences,1.867572156
2012,Female,,Offence not recorded,0.485083677
2012,Female,,Burglary,1.212709192
2012,Female,,Theft and handling,2.279893282
2012,Female,,Fraud and forgery,0.776133883
2012,Female,,Motoring offences,0.048508368
2012,Female,,Other offences,3.031772981
2012,Female,Adult,,14.8478489
2012,Female,Adult,Violence against the person,3.462749213
2012,Female,Adult,Sexual offences,0.341028332
2012,Female,Adult,Robbery,1.416579224
2012,Female,Adult,Drug offences,1.888772298
2012,Female,Adult,Offence not recorded,0.498426023
2012,Female,Adult,Burglary,1.232948583
2012,Female,Adult,Theft and handling,2.282266527
2012,Female,Adult,Fraud and forgery,0.813221406
2012,Female,Adult,Motoring offences,0.026232949
2012,Female,Adult,Other offences,2.885624344
2012,Female,18 to 20,,20.55749129
2012,Female,18 to 20,Violence against the person,5.574912892
2012,Female,18 to 20,Sexual offences,0.696864111
2012,Female,18 to 20,Robbery,3.832752613
2012,Female,18 to 20,Drug offences,1.742160279
2012,Female,18 to 20,Burglary,1.045296167
2012,Female,18 to 20,Theft and handling,2.43902439
2012,Female,18 to 20,Fraud and forgery,0.348432056
2012,Female,18 to 20,Motoring offences,0.348432056
2012,Female,18 to 20,Other offences,4.529616725
2012,Female,15 to 17,,33.33333333
2012,Female,15 to 17,Violence against the person,4.166666667
2012,Female,15 to 17,Robbery,16.66666667
2012,Female,15 to 17,Offence not recorded,4.166666667
2012,Female,15 to 17,Other offences,8.333333333
2013,,,,13.08532716
2013,,,Violence against the person,3.225113905
2013,,,Sexual offences,1.272631855
2013,,,Robbery,1.284559052
2013,,,Drug offences,1.935783975
2013,,,Offence not recorded,0.570119988
2013,,,Burglary,1.556499129
2013,,,Theft and handling,1.006655376
2013,,,Fraud and forgery,0.29817991
2013,,,Motoring offences,0.052479664
2013,,,Other offences,1.88330431
2013,,Adult,,12.4191698
2013,,Adult,Violence against the person,3.038954944
2013,,Adult,Sexual offences,1.273727576
2013,,Adult,Robbery,1.026022111
2013,,Adult,Drug offences,1.92428035
2013,,Adult,Offence not recorded,0.559292866
2013,,Adult,Burglary,1.379328327
2013,,Adult,Theft and handling,0.989518148
2013,,Adult,Fraud and forgery,0.311587401
2013,,Adult,Motoring offences,0.054755945
2013,,Adult,Other offences,1.861702128
2013,,18 to 20,,20.10522959
2013,,18 to 20,Violence against the person,5.213647959
2013,,18 to 20,Sexual offences,1.259566327
2013,,18 to 20,Robbery,3.874362245
2013,,18 to 20,Drug offences,1.977040816
2013,,18 to 20,Offence not recorded,0.65369898
2013,,18 to 20,Burglary,3.555484694
2013,,18 to 20,Theft and handling,1.307397959
2013,,18 to 20,Fraud and forgery,0.175382653
2013,,18 to 20,Motoring offences,0.031887755
2013,,18 to 20,Other offences,2.056760204
2013,,15 to 17,,21.24711316
2013,,15 to 17,Violence against the person,5.311778291
2013,,15 to 17,Sexual offences,1.270207852
2013,,15 to 17,Robbery,5.427251732
2013,,15 to 17,Drug offences,2.655889145
2013,,15 to 17,Offence not recorded,0.923787529
2013,,15 to 17,Burglary,2.771362587
2013,,15 to 17,Theft and handling,0.346420323
2013,,15 to 17,Other offences,2.540415704
2013,Male,,,12.96428259
2013,Male,,Violence against the person,3.205440748
2013,Male,,Sexual offences,1.315180837
2013,Male,,Robbery,1.287677056
2013,Male,,Drug offences,1.92901524
2013,Male,,Offence not recorded,0.548825464
2013,Male,,Burglary,1.586468139
2013,Male,,Theft and handling,0.96763305
2013,Male,,Fraud and forgery,0.262536099
2013,Male,,Motoring offences,0.05250722
2013,Male,,Other offences,1.808998737
2013,Male,Adult,,12.27702712
2013,Male,Adult,Violence against the person,3.022711405
2013,Male,Adult,Sexual offences,1.316960313
2013,Male,Adult,Robbery,1.023998248
2013,Male,Adult,Drug offences,1.915205279
2013,Male,Adult,Offence not recorded,0.536640793
2013,Male,Adult,Burglary,1.401837173
2013,Male,Adult,Theft and handling,0.944597314
2013,Male,Adult,Fraud and forgery,0.273796323
2013,Male,Adult,Motoring offences,0.054759265
2013,Male,Adult,Other offences,1.786521007
2013,Male,18 to 20,,20.01972387
2013,Male,18 to 20,Violence against the person,5.095332018
2013,Male,18 to 20,Sexual offences,1.298487837
2013,Male,18 to 20,Robbery,3.862590401
2013,Male,18 to 20,Drug offences,1.988823143
2013,Male,18 to 20,Offence not recorded,0.641025641
2013,Male,18 to 20,Burglary,3.632478632
2013,Male,18 to 20,Theft and handling,1.331360947
2013,Male,18 to 20,Fraud and forgery,0.164365549
2013,Male,18 to 20,Motoring offences,0.03287311
2013,Male,18 to 20,Other offences,1.972386588
2013,Male,15 to 17,,21.44522145
2013,Male,15 to 17,Violence against the person,5.361305361
2013,Male,15 to 17,Sexual offences,1.282051282
2013,Male,15 to 17,Robbery,5.477855478
2013,Male,15 to 17,Drug offences,2.680652681
2013,Male,15 to 17,Offence not recorded,0.932400932
2013,Male,15 to 17,Burglary,2.797202797
2013,Male,15 to 17,Theft and handling,0.34965035
2013,Male,15 to 17,Other offences,2.564102564
2013,Female,,,15.59823514
2013,Female,,Violence against the person,3.633532312
2013,Female,,Sexual offences,0.389307033
2013,Female,,Robbery,1.219828705
2013,Female,,Drug offences,2.076304179
2013,Female,,Offence not recorded,1.012198287
2013,Female,,Burglary,0.93433688
2013,Female,,Theft and handling,1.816766156
2013,Female,,Fraud and forgery,1.038152089
2013,Female,,Motoring offences,0.051907604
2013,Female,,Other offences,3.425901895
2013,Female,Adult,,15.25840853
2013,Female,Adult,Violence against the person,3.363412633
2013,Female,Adult,Sexual offences,0.410172272
2013,Female,Adult,Robbery,1.066447908
2013,Female,Adult,Drug offences,2.105550998
2013,Female,Adult,Offence not recorded,1.011758272
2013,Female,Adult,Burglary,0.929723817
2013,Female,Adult,Theft and handling,1.886792453
2013,Female,Adult,Fraud and forgery,1.066447908
2013,Female,Adult,Motoring offences,0.054689636
2013,Female,Adult,Other offences,3.363412633
2013,Female,18 to 20,,22.87234043
2013,Female,18 to 20,Violence against the person,9.042553191
2013,Female,18 to 20,Robbery,4.255319149
2013,Female,18 to 20,Drug offences,1.595744681
2013,Female,18 to 20,Offence not recorded,1.063829787
2013,Female,18 to 20,Burglary,1.063829787
2013,Female,18 to 20,Theft and handling,0.531914894
2013,Female,18 to 20,Fraud and forgery,0.531914894
2013,Female,18 to 20,Other offences,4.787234043
2014,,,,14.2639956
2014,,,Violence against the person,3.641721924
2014,,,Sexual offences,1.362429686
2014,,,Robbery,1.419733595
2014,,,Drug offences,2.185734835
2014,,,Offence not recorded,0.528599329
2014,,,Burglary,1.634915623
2014,,,Theft and handling,1.031470372
2014,,,Fraud and forgery,0.251435521
2014,,,Motoring offences,0.053795507
2014,,,Other offences,2.154159211
2014,,Adult,,13.5884756
2014,,Adult,Violence against the person,3.450238405
2014,,Adult,Sexual offences,1.350753159
2014,,Adult,Robbery,1.210365892
2014,,Adult,Drug offences,2.113397498
2014,,Adult,Offence not recorded,0.493252558
2014,,Adult,Burglary,1.53161243
2014,,Adult,Theft and handling,1.009270619
2014,,Adult,Fraud and forgery,0.261803281
2014,,Adult,Motoring offences,0.050590006
2014,,Adult,Other offences,2.117191749
2014,,18 to 20,,22.20663042
2014,,18 to 20,Violence against the person,5.718295036
2014,,18 to 20,Sexual offences,1.490966497
2014,,18 to 20,Robbery,3.771268199
2014,,18 to 20,Drug offences,3.069636906
2014,,18 to 20,Offence not recorded,0.929661463
2014,,18 to 20,Burglary,2.94685143
2014,,18 to 20,Theft and handling,1.368181021
2014,,18 to 20,Fraud and forgery,0.140326259
2014,,18 to 20,Motoring offences,0.105244694
2014,,18 to 20,Other offences,2.666198912
2014,,15 to 17,,25.23616734
2014,,15 to 17,Violence against the person,8.097165992
2014,,15 to 17,Sexual offences,1.619433198
2014,,15 to 17,Robbery,5.668016194
2014,,15 to 17,Drug offences,3.10391363
2014,,15 to 17,Offence not recorded,1.214574899
2014,,15 to 17,Burglary,2.564102564
2014,,15 to 17,Theft and handling,0.809716599
2014,,15 to 17,Other offences,2.159244265
2014,Male,,,14.10026967
2014,Male,,Violence against the person,3.600147095
2014,Male,,Sexual offences,1.398627114
2014,Male,,Robbery,1.413336602
2014,Male,,Drug offences,2.163520471
2014,Male,,Offence not recorded,0.516057857
2014,Male,,Burglary,1.64010787
2014,Male,,Theft and handling,0.972051974
2014,Male,,Fraud and forgery,0.234126011
2014,Male,,Motoring offences,0.055160579
2014,Male,,Other offences,2.107134101
2014,Male,Adult,,13.40530635
2014,Male,Adult,Violence against the person,3.414070592
2014,Male,Adult,Sexual offences,1.386343718
2014,Male,Adult,Robbery,1.204419303
2014,Male,Adult,Drug offences,2.086155154
2014,Male,Adult,Offence not recorded,0.479377473
2014,Male,Adult,Burglary,1.529758585
2014,Male,Adult,Theft and handling,0.946803708
2014,Male,Adult,Fraud and forgery,0.243008525
2014,Male,Adult,Motoring offences,0.051788702
2014,Male,Adult,Other offences,2.063580591
2014,Male,18 to 20,,22.06759443
2014,Male,18 to 20,Violence against the person,5.530453642
2014,Male,18 to 20,Sexual offences,1.536237123
2014,Male,18 to 20,Robbery,3.686969095
2014,Male,18 to 20,Drug offences,3.090547623
2014,Male,18 to 20,Offence not recorded,0.921742274
2014,Male,18 to 20,Burglary,3.018254112
2014,Male,18 to 20,Theft and handling,1.337429966
2014,Male,18 to 20,Fraud and forgery,0.144587023
2014,Male,18 to 20,Motoring offences,0.108440267
2014,Male,18 to 20,Other offences,2.692933309
2014,Male,15 to 17,,25.23616734
2014,Male,15 to 17,Violence against the person,8.097165992
2014,Male,15 to 17,Sexual offences,1.619433198
2014,Male,15 to 17,Robbery,5.668016194
2014,Male,15 to 17,Drug offences,3.10391363
2014,Male,15 to 17,Offence not recorded,1.214574899
2014,Male,15 to 17,Burglary,2.564102564
2014,Male,15 to 17,Theft and handling,0.809716599
2014,Male,15 to 17,Other offences,2.159244265
2014,Female,,,17.66352762
2014,Female,,Violence against the person,4.504963095
2014,Female,,Sexual offences,0.610842454
2014,Female,,Robbery,1.552557903
2014,Female,,Drug offences,2.646983965
2014,Female,,Offence not recorded,0.789004836
2014,Female,,Burglary,1.527106134
2014,Female,,Theft and handling,2.265207432
2014,Female,,Fraud and forgery,0.610842454
2014,Female,,Motoring offences,0.025451769
2014,Female,,Other offences,3.130567574
2014,Female,Adult,,17.25604892
2014,Female,Adult,Violence against the person,4.174421696
2014,Female,Adult,Sexual offences,0.638128157
2014,Female,Adult,Robbery,1.329433661
2014,Female,Adult,Drug offences,2.658867323
2014,Female,Adult,Offence not recorded,0.771071524
2014,Female,Adult,Burglary,1.56873172
2014,Female,Adult,Theft and handling,2.260037224
2014,Female,Adult,Fraud and forgery,0.638128157
2014,Female,Adult,Motoring offences,0.026588673
2014,Female,Adult,Other offences,3.190640787
2014,Female,18 to 20,,26.78571429
2014,Female,18 to 20,Violence against the person,11.9047619
2014,Female,18 to 20,Robbery,6.547619048
2014,Female,18 to 20,Drug offences,2.380952381
2014,Female,18 to 20,Offence not recorded,1.19047619
2014,Female,18 to 20,Burglary,0.595238095
2014,Female,18 to 20,Theft and handling,2.380952381
2014,Female,18 to 20,Other offences,1.785714286
2015,,,,13.67280406
2015,,,Violence against the person,2.729920063
2015,,,Sexual offences,1.223997308
2015,,,Robbery,1.107978606
2015,,,Theft offences,2.437552934
2015,,,Criminal damage and arson,0.474516492
2015,,,Drug offences,2.04540972
2015,,,Possession of weapons,0.491919297
2015,,,Public order offences,0.302808813
2015,,,Miscellaneous crimes against society,0.800529045
2015,,,Fraud offences,0.254080958
2015,,,Summary non-motoring,1.268084415
2015,,,Summary motoring,0.03132505
2015,,,Offence not recorded,0.504681355
2015,,Adult,,12.98236457
2015,,Adult,Violence against the person,2.537812411
2015,,Adult,Sexual offences,1.174452854
2015,,Adult,Robbery,0.91843456
2015,,Adult,Theft offences,2.326535178
2015,,Adult,Criminal damage and arson,0.46605272
2015,,Adult,Drug offences,1.959907038
2015,,Adult,Possession of weapons,0.446167804
2015,,Adult,Public order offences,0.290816897
2015,,Adult,Miscellaneous crimes against society,0.810310329
2015,,Adult,Fraud offences,0.26223233
2015,,Adult,Summary non-motoring,1.266420591
2015,,Adult,Summary motoring,0.031070181
2015,,Adult,Offence not recorded,0.492151672
2015,,18 to 20,,23.46534653
2015,,18 to 20,Violence against the person,5.069306931
2015,,18 to 20,Sexual offences,1.881188119
2015,,18 to 20,Robbery,3.702970297
2015,,18 to 20,Theft offences,4.138613861
2015,,18 to 20,Criminal damage and arson,0.613861386
2015,,18 to 20,Drug offences,3.366336634
2015,,18 to 20,Possession of weapons,1.188118812
2015,,18 to 20,Public order offences,0.475247525
2015,,18 to 20,Miscellaneous crimes against society,0.752475248
2015,,18 to 20,Fraud offences,0.158415842
2015,,18 to 20,Summary non-motoring,1.346534653
2015,,18 to 20,Summary motoring,0.03960396
2015,,18 to 20,Offence not recorded,0.732673267
2015,,15 to 17,,22.64705882
2015,,15 to 17,Violence against the person,8.088235294
2015,,15 to 17,Sexual offences,2.205882353
2015,,15 to 17,Robbery,4.264705882
2015,,15 to 17,Theft offences,2.941176471
2015,,15 to 17,Criminal damage and arson,0.441176471
2015,,15 to 17,Drug offences,2.352941176
2015,,15 to 17,Possession of weapons,0.735294118
2015,,15 to 17,Public order offences,0.441176471
2015,,15 to 17,Summary non-motoring,0.882352941
2015,,15 to 17,Offence not recorded,0.294117647
2015,Male,,,13.56074323
2015,Male,,Violence against the person,2.699024171
2015,Male,,Sexual offences,1.26869934
2015,Male,,Robbery,1.113149996
2015,Male,,Theft offences,2.398862545
2015,Male,,Criminal damage and arson,0.445989136
2015,Male,,Drug offences,2.041585145
2015,Male,,Possession of weapons,0.493383077
2015,Male,,Public order offences,0.30988346
2015,Male,,Miscellaneous crimes against society,0.772885805
2015,Male,,Fraud offences,0.233324017
2015,Male,,Summary non-motoring,1.256547048
2015,Male,,Summary motoring,0.03281119
2015,Male,,Offence not recorded,0.494598306
2015,Male,Adult,,12.84895087
2015,Male,Adult,Violence against the person,2.500977453
2015,Male,Adult,Sexual offences,1.218558582
2015,Male,Adult,Robbery,0.918806204
2015,Male,Adult,Theft offences,2.280724619
2015,Male,Adult,Criminal damage and arson,0.439202398
2015,Male,Adult,Drug offences,1.952300274
2015,Male,Adult,Possession of weapons,0.448325296
2015,Male,Adult,Public order offences,0.298449107
2015,Male,Adult,Miscellaneous crimes against society,0.783265998
2015,Male,Adult,Fraud offences,0.239801903
2015,Male,Adult,Summary non-motoring,1.256353447
2015,Male,Adult,Summary motoring,0.03258178
2015,Male,Adult,Offence not recorded,0.479603806
2015,Male,18 to 20,,23.48841976
2015,Male,18 to 20,Violence against the person,5.06251281
2015,Male,18 to 20,Sexual offences,1.926624308
2015,Male,18 to 20,Robbery,3.730272597
2015,Male,18 to 20,Theft offences,4.181184669
2015,Male,18 to 20,Criminal damage and arson,0.553392089
2015,Male,18 to 20,Drug offences,3.402336544
2015,Male,18 to 20,Possession of weapons,1.168272187
2015,Male,18 to 20,Public order offences,0.471408075
2015,Male,18 to 20,Miscellaneous crimes against society,0.717360115
2015,Male,18 to 20,Fraud offences,0.163968026
2015,Male,18 to 20,Summary non-motoring,1.31174421
2015,Male,18 to 20,Summary motoring,0.040992007
2015,Male,18 to 20,Offence not recorded,0.758352121
2015,Male,15 to 17,,22.64705882
2015,Male,15 to 17,Violence against the person,8.088235294
2015,Male,15 to 17,Sexual offences,2.205882353
2015,Male,15 to 17,Robbery,4.264705882
2015,Male,15 to 17,Theft offences,2.941176471
2015,Male,15 to 17,Criminal damage and arson,0.441176471
2015,Male,15 to 17,Drug offences,2.352941176
2015,Male,15 to 17,Possession of weapons,0.735294118
2015,Male,15 to 17,Public order offences,0.441176471
2015,Male,15 to 17,Summary non-motoring,0.882352941
2015,Male,15 to 17,Offence not recorded,0.294117647
2015,Female,,,16.03483607
2015,Female,,Violence against the person,3.381147541
2015,Female,,Sexual offences,0.281762295
2015,Female,,Robbery,0.99897541
2015,Female,,Theft offences,3.25307377
2015,Female,,Criminal damage and arson,1.075819672
2015,Female,,Drug offences,2.12602459
2015,Female,,Possession of weapons,0.461065574
2015,Female,,Public order offences,0.153688525
2015,Female,,Miscellaneous crimes against society,1.383196721
2015,Female,,Fraud offences,0.691598361
2015,Female,,Summary non-motoring,1.511270492
2015,Female,,Offence not recorded,0.717213115
2015,Female,Adult,,15.72461827
2015,Female,Adult,Violence against the person,3.294937048
2015,Female,Adult,Sexual offences,0.267881061
2015,Female,Adult,Robbery,0.910795607
2015,Female,Adult,Theft offences,3.268148942
2015,Female,Adult,Criminal damage and arson,1.017948031
2015,Female,Adult,Drug offences,2.11626038
2015,Female,Adult,Possession of weapons,0.401821591
2015,Female,Adult,Public order offences,0.13394053
2015,Female,Adult,Miscellaneous crimes against society,1.36619341
2015,Female,Adult,Fraud offences,0.723278864
2015,Female,Adult,Summary non-motoring,1.473345834
2015,Female,Adult,Offence not recorded,0.75006697
2015,Female,18 to 20,,22.80701754
2015,Female,18 to 20,Violence against the person,5.263157895
2015,Female,18 to 20,Sexual offences,0.584795322
2015,Female,18 to 20,Robbery,2.923976608
2015,Female,18 to 20,Theft offences,2.923976608
2015,Female,18 to 20,Criminal damage and arson,2.339181287
2015,Female,18 to 20,Drug offences,2.339181287
2015,Female,18 to 20,Possession of weapons,1.754385965
2015,Female,18 to 20,Public order offences,0.584795322
2015,Female,18 to 20,Miscellaneous crimes against society,1.754385965
2015,Female,18 to 20,Summary non-motoring,2.339181287
2016,,,,10.90985975
2016,,,Violence against the person,2.33161839
2016,,,Sexual offences,1.045410764
2016,,,Robbery,0.856297132
2016,,,Theft offences,1.73608664
2016,,,Criminal damage and arson,0.370004933
2016,,,Drug offences,1.785420631
2016,,,Possession of weapons,0.473371391
2016,,,Public order offences,0.250193812
2016,,,Miscellaneous crimes against society,0.644865741
2016,,,Fraud offences,0.17149435
2016,,,Summary non-motoring,0.980806728
2016,,,Summary motoring,0.035238565
2016,,,Offence not recorded,0.229050673
2016,,Adult,,10.34901176
2016,,Adult,Violence against the person,2.160370278
2016,,Adult,Sexual offences,1.00950713
2016,,Adult,Robbery,0.709281961
2016,,Adult,Theft offences,1.676257193
2016,,Adult,Criminal damage and arson,0.370277708
2016,,Adult,Drug offences,1.662496873
2016,,Adult,Possession of weapons,0.436577433
2016,,Adult,Public order offences,0.246434826
2016,,Adult,Miscellaneous crimes against society,0.651738804
2016,,Adult,Fraud offences,0.18138604
2016,,Adult,Summary non-motoring,0.976982737
2016,,Adult,Summary motoring,0.033775331
2016,,Adult,Offence not recorded,0.233925444
2016,,18 to 20,,19.01732836
2016,,18 to 20,Violence against the person,4.321123053
2016,,18 to 20,Sexual offences,1.60122834
2016,,18 to 20,Robbery,2.873437157
2016,,18 to 20,Theft offences,2.719894714
2016,,18 to 20,Criminal damage and arson,0.394823426
2016,,18 to 20,Drug offences,3.794691818
2016,,18 to 20,Possession of weapons,1.074797105
2016,,18 to 20,Public order offences,0.329019522
2016,,18 to 20,Miscellaneous crimes against society,0.54836587
2016,,18 to 20,Fraud offences,0.021934635
2016,,18 to 20,Summary non-motoring,1.118666374
2016,,18 to 20,Summary motoring,0.065803904
2016,,18 to 20,Offence not recorded,0.153542444
2016,,15 to 17,,23.30708661
2016,,15 to 17,Violence against the person,9.606299213
2016,,15 to 17,Sexual offences,1.57480315
2016,,15 to 17,Robbery,4.881889764
2016,,15 to 17,Theft offences,2.204724409
2016,,15 to 17,Criminal damage and arson,0.157480315
2016,,15 to 17,Drug offences,2.834645669
2016,,15 to 17,Possession of weapons,0.787401575
2016,,15 to 17,Public order offences,0.157480315
2016,,15 to 17,Miscellaneous crimes against society,0.472440945
2016,,15 to 17,Summary non-motoring,0.472440945
2016,,15 to 17,Offence not recorded,0.157480315
2016,Male,,,10.78354169
2016,Male,,Violence against the person,2.310758933
2016,Male,,Sexual offences,1.080322866
2016,Male,,Robbery,0.844079142
2016,Male,,Theft offences,1.691849591
2016,Male,,Criminal damage and arson,0.343291663
2016,Male,,Drug offences,1.789054041
2016,Male,,Possession of weapons,0.474948322
2016,Male,,Public order offences,0.252239394
2016,Male,,Miscellaneous crimes against society,0.613987597
2016,Male,,Fraud offences,0.159956689
2016,Male,,Summary non-motoring,0.975735801
2016,Male,,Summary motoring,0.036913082
2016,Male,,Offence not recorded,0.210404567
2016,Male,Adult,,10.21358663
2016,Male,Adult,Violence against the person,2.134554328
2016,Male,Adult,Sexual offences,1.043005956
2016,Male,Adult,Robbery,0.695337304
2016,Male,Adult,Theft offences,1.630762772
2016,Male,Adult,Criminal damage and arson,0.341108866
2016,Male,Adult,Drug offences,1.667497573
2016,Male,Adult,Possession of weapons,0.438193697
2016,Male,Adult,Public order offences,0.247959907
2016,Male,Adult,Miscellaneous crimes against society,0.619243788
2016,Male,Adult,Fraud offences,0.170554433
2016,Male,Adult,Summary non-motoring,0.97609614
2016,Male,Adult,Summary motoring,0.035422844
2016,Male,Adult,Offence not recorded,0.21384902
2016,Male,18 to 20,,18.82219706
2016,Male,18 to 20,Violence against the person,4.303510759
2016,Male,18 to 20,Sexual offences,1.653454134
2016,Male,18 to 20,Robbery,2.831257078
2016,Male,18 to 20,Theft offences,2.672706682
2016,Male,18 to 20,Criminal damage and arson,0.407701019
2016,Male,18 to 20,Drug offences,3.737259343
2016,Male,18 to 20,Possession of weapons,1.064552661
2016,Male,18 to 20,Public order offences,0.339750849
2016,Male,18 to 20,Miscellaneous crimes against society,0.543601359
2016,Male,18 to 20,Summary non-motoring,1.041902605
2016,Male,18 to 20,Summary motoring,0.06795017
2016,Male,18 to 20,Offence not recorded,0.158550396
2016,Male,15 to 17,,23.30708661
2016,Male,15 to 17,Violence against the person,9.606299213
2016,Male,15 to 17,Sexual offences,1.57480315
2016,Male,15 to 17,Robbery,4.881889764
2016,Male,15 to 17,Theft offences,2.204724409
2016,Male,15 to 17,Criminal damage and arson,0.157480315
2016,Male,15 to 17,Drug offences,2.834645669
2016,Male,15 to 17,Possession of weapons,0.787401575
2016,Male,15 to 17,Public order offences,0.157480315
2016,Male,15 to 17,Miscellaneous crimes against society,0.472440945
2016,Male,15 to 17,Summary non-motoring,0.472440945
2016,Male,15 to 17,Offence not recorded,0.157480315
2016,Female,,,13.56809943
2016,Female,,Violence against the person,2.770585189
2016,Female,,Sexual offences,0.310719834
2016,Female,,Robbery,1.11341274
2016,Female,,Theft offences,2.667011911
2016,Female,,Criminal damage and arson,0.932159503
2016,Female,,Drug offences,1.708959089
2016,Female,,Possession of weapons,0.440186432
2016,Female,,Public order offences,0.207146556
2016,Female,,Miscellaneous crimes against society,1.294665976
2016,Female,,Fraud offences,0.414293112
2016,Female,,Summary non-motoring,1.08751942
2016,Female,,Offence not recorded,0.621439669
2016,Female,Adult,,13.1253362
2016,Female,Adult,Violence against the person,2.689618074
2016,Female,Adult,Sexual offences,0.322754169
2016,Female,Adult,Robbery,0.995158687
2016,Female,Adult,Theft offences,2.608929532
2016,Female,Adult,Criminal damage and arson,0.968262507
2016,Female,Adult,Drug offences,1.559978483
2016,Female,Adult,Possession of weapons,0.403442711
2016,Female,Adult,Public order offences,0.215169446
2016,Female,Adult,Miscellaneous crimes against society,1.317912856
2016,Female,Adult,Fraud offences,0.403442711
2016,Female,Adult,Summary non-motoring,0.995158687
2016,Female,Adult,Offence not recorded,0.645508338
2016,Female,18 to 20,,25
2016,Female,18 to 20,Violence against the person,4.861111111
2016,Female,18 to 20,Robbery,4.166666667
2016,Female,18 to 20,Theft offences,4.166666667
2016,Female,18 to 20,Drug offences,5.555555556
2016,Female,18 to 20,Possession of weapons,1.388888889
2016,Female,18 to 20,Miscellaneous crimes against society,0.694444444
2016,Female,18 to 20,Fraud offences,0.694444444
2016,Female,18 to 20,Summary non-motoring,3.472222222
2017,,,,11.2248582
2017,,,Violence against the person,2.476037408
2017,,,Sexual offences,1.014406671
2017,,,Robbery,0.928222867
2017,,,Theft offences,1.724840735
2017,,,Criminal damage and arson,0.4227665
2017,,,Drug offences,1.687572062
2017,,,Possession of weapons,0.604451277
2017,,,Public order offences,0.296984731
2017,,,Miscellaneous crimes against society,0.576499773
2017,,,Fraud offences,0.145580751
2017,,,Summary non-motoring,1.040028883
2017,,,Summary motoring,0.03493938
2017,,,Offence not recorded,0.272527165
2017,,Adult,,10.52899162
2017,,Adult,Violence against the person,2.229552106
2017,,Adult,Sexual offences,0.988294231
2017,,Adult,Robbery,0.783691285
2017,,Adult,Theft offences,1.67774416
2017,,Adult,Criminal damage and arson,0.419126035
2017,,Adult,Drug offences,1.574822677
2017,,Adult,Possession of weapons,0.544367839
2017,,Adult,Public order offences,0.286444125
2017,,Adult,Miscellaneous crimes against society,0.56668816
2017,,Adult,Fraud offences,0.152522196
2017,,Adult,Summary non-motoring,1.009374535
2017,,Adult,Summary motoring,0.031000446
2017,,Adult,Offence not recorded,0.265363821
2017,,18 to 20,,21.18161926
2017,,18 to 20,Violence against the person,5.79868709
2017,,18 to 20,Sexual offences,1.400437637
2017,,18 to 20,Robbery,2.713347921
2017,,18 to 20,Theft offences,2.27571116
2017,,18 to 20,Criminal damage and arson,0.481400438
2017,,18 to 20,Drug offences,3.610503282
2017,,18 to 20,Possession of weapons,1.575492341
2017,,18 to 20,Public order offences,0.503282276
2017,,18 to 20,Miscellaneous crimes against society,0.656455142
2017,,18 to 20,Fraud offences,0.043763676
2017,,18 to 20,Summary non-motoring,1.597374179
2017,,18 to 20,Summary motoring,0.10940919
2017,,18 to 20,Offence not recorded,0.415754923
2017,,15 to 17,,27.58089368
2017,,15 to 17,Violence against the person,9.707241911
2017,,15 to 17,Sexual offences,1.540832049
2017,,15 to 17,Robbery,6.317411402
2017,,15 to 17,Theft offences,3.697996918
2017,,15 to 17,Criminal damage and arson,0.462249615
2017,,15 to 17,Drug offences,2.157164869
2017,,15 to 17,Possession of weapons,1.232665639
2017,,15 to 17,Public order offences,0.154083205
2017,,15 to 17,Miscellaneous crimes against society,1.232665639
